,Run,Event,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,class
3189,167830,326233903,40.6862,-0.9296,1.9375,-1,44.434,-1.6129,-1.0761,1,Zee
3190,167807,1052273801,46.5991,-0.8696,-0.2748,1,45.1204,-0.8359,2.8268,-1,Zmumu
3191,173692,362405764,46.1659,1.3189,1.958,-1,34.6366,0.2918,-1.2455,1,Zmumu
3192,167102,284414189,42.318,-0.9305,1.3269,-1,43.1125,-0.5159,-2.068,1,Zmumu
3193,167913,57814504,44.0511,-1.3174,0.6937,-1,47.2833,-0.2101,-2.653,1,Zee
3194,167098,349732726,35.4748,0.2518,-1.7905,-1,62.4577,1.6675,2.6785,-1,Zee
3195,173430,209257179,36.8338,-0.3164,-1.1382,-1,58.4452,-0.1422,2.1407,1,Zmumu
3196,163817,613186834,28.1707,0.7767,-2.4874,-1,74.2603,0.6235,0.5652,1,Zee
3197,167098,31504749,45.5099,-2.2804,-2.4476,-1,31.9063,-1.9466,0.4751,-1,Zee
3198,166923,6258462,32.0876,0.0981,-2.6868,1,29.7197,0.4116,0.5106,1,Zee
3199,160957,184930168,26.9785,-1.6287,0.3014,1,30.6451,0.4331,-2.7367,-1,Zmumu
3200,166922,74813855,32.1196,2.2801,-0.4911,1,32.0487,0.0915,2.3624,-1,Zee
3201,170759,410917930,42.6018,1.9843,1.5274,-1,42.3015,1.0882,-1.6919,1,Zee
3202,170759,409494326,43.3069,2.2519,-0.5729,1,46.8292,2.4174,2.8514,-1,Zee
3203,172630,127909530,44.1483,1.1883,-2.8493,1,34.4169,1.8245,0.0286,-1,Zee
3204,172163,501836865,26.5021,-1.3957,-1.027,1,66.332,-2.2038,1.8288,-1,Zee
3205,166701,685578643,26.0924,-1.9169,-2.8797,-1,24.8346,0.2129,-0.0181,1,Zmumu
3206,163340,58485054,43.7894,2.0691,-1.1485,-1,48.365,1.8759,1.9149,1,Zmumu
3207,173430,203846739,37.4249,-0.2959,-1.3889,1,38.7397,0.5425,1.8407,-1,Zmumu
3208,163340,56739800,38.3541,0.4547,-3.0425,-1,51.3294,0.9889,0.1224,1,Zmumu
3209,173198,78007735,32.7038,-0.1301,1.5902,-1,45.0809,1.1185,-1.5732,1,Zee
3210,172630,197197281,46.6054,-0.077,-0.119,1,32.0577,-1.1148,3.1231,-1,Zee
3211,173692,559314914,36.6844,-2.1936,-1.7664,-1,36.1507,-0.8284,1.5254,1,Zmumu
3212,173692,1219118845,42.897,0.6836,3.0543,-1,67.5772,0.485,1.1192,1,Zmumu
3213,166701,692388899,45.7759,-1.5653,-2.8636,-1,40.6243,-0.9128,0.3255,1,Zmumu
3214,165570,80117213,36.8214,-0.2934,-0.162,-1,44.9223,1.2412,2.8027,-1,Zee
3215,167102,352936438,37.815,1.8018,-1.0266,-1,41.2315,0.6657,2.1633,1,Zmumu
3216,173692,569875013,18.4136,-0.8845,-2.6162,1,17.7264,1.833,0.8186,-1,Zmumu
3217,170759,409776014,32.5904,0.8806,1.83,-1,49.9622,1.7564,-1.3641,-1,Zee
3218,167102,381349675,34.4622,1.8725,-0.4991,1,34.6354,0.5043,2.7507,-1,Zmumu
3219,165567,620626914,26.5583,-0.3481,-0.7288,1,40.9911,-2.3742,2.4644,1,Zee
3220,167830,96016409,55.7336,-1.2593,0.3325,-1,35.3609,-1.7581,3.133,1,Zee
3221,172630,131287111,35.0226,0.5534,2.324,-1,31.4482,2.2312,-0.8455,-1,Zee
3222,173692,559399666,53.1801,-1.2049,-1.643,-1,38.9737,-0.8622,1.4747,1,Zmumu
3223,171484,266449210,53.0012,0.9643,-2.9082,-1,36.3291,1.6003,0.6167,1,Zee
3224,167830,95646385,52.9449,-0.8487,-2.6935,-1,25.9207,-0.3066,-0.3801,1,Zee
3225,173389,687052769,55.8254,-0.5087,-0.7178,-1,46.4237,-0.6851,1.6911,1,Zee
3226,172163,500225498,30.5912,-0.2192,1.8125,1,38.2505,-1.75,-2.1754,-1,Zee
3227,167098,300329388,51.9053,2.4126,-2.4357,1,42.6728,2.155,0.8553,-1,Zee
3228,171876,424651051,50.7801,1.8903,-0.7736,1,44.9803,1.4288,2.3986,-1,Zee
3229,167913,14134799,28.3411,1.3824,-0.7059,-1,26.4358,-0.5042,2.2209,-1,Zee
3230,167830,341394611,31.7382,1.014,-1.4733,1,33.8135,2.4918,1.9955,-1,Zee
3231,163817,613262182,26.9849,2.1072,0.1467,-1,45.8759,0.2963,-1.9776,1,Zee
3232,167098,327175311,31.0117,1.1861,1.373,-1,35.0693,1.3254,-1.6997,1,Zee
3233,173406,236988271,49.8727,1.9452,1.3162,1,28.6347,0.6041,-1.6072,-1,Zee
3234,172952,359064872,49.0498,0.7949,-2.5288,1,28.3593,0.6132,0.6625,-1,Zee
3235,172163,575843946,32.8002,0.247,2.8068,1,38.3694,1.8741,-0.5908,-1,Zee
3236,172163,497537624,25.9273,1.1275,-0.9858,1,49.3857,1.6009,2.1545,1,Zee
3237,167102,183855544,27.8833,1.9944,-1.6078,1,25.4713,0.0488,1.3071,-1,Zee
3238,165570,191015121,35.0795,1.1013,0.9338,1,33.5537,0.1687,-1.1941,-1,Zee
3239,173692,516874789,10.5057,-1.8253,2.8201,-1,20.8569,1.7922,-0.1989,-1,Zmumu
3240,173692,523925578,52.3481,-0.1755,-1.4987,1,42.7101,-0.1593,1.8247,-1,Zmumu
3241,163738,98458073,42.8615,-0.3366,-3.0005,-1,49.2112,-0.3776,0.0343,1,Zee
3242,163796,139530827,42.7827,0.0724,3.1168,1,47.1088,0.156,0.0296,-1,Zmumu
3243,166701,684788707,24.2863,-0.7731,-2.4037,-1,32.931,0.2751,0.6246,1,Zmumu
3244,172952,306425259,35.5063,-1.6141,-1.865,1,59.9984,-1.9559,1.3681,-1,Zee
3245,173198,1055055878,37.2181,0.9118,-1.5727,-1,37.2916,-0.2624,1.5762,1,Zee
3246,167830,332468802,30.6963,0.8423,1.4676,1,34.6097,-0.3072,-1.8667,-1,Zee
3247,167740,99709903,57.2621,-1.04,1.7056,1,36.6359,-1.2694,-1.5542,-1,Zee
3248,173692,553876280,33.1143,-1.6425,-1.6922,1,32.3124,-0.0452,1.3102,-1,Zmumu
3249,163796,130052096,39.7862,-1.6321,-1.2076,-1,25.6213,0.0378,2.6589,1,Zmumu
3250,172014,110889759,40.0799,-2.3442,-2.5361,-1,45.8459,-1.1865,0.6423,1,Zee
3251,166701,692785180,27.5958,-1.042,2.9569,-1,49.4481,0.3016,-0.4744,1,Zmumu
3252,173198,89200408,49.9724,-2.2445,-0.8873,1,51.8049,-2.3373,1.3801,-1,Zee
3253,167102,272475078,40.4046,0.4203,0.3353,1,51.6172,0.2189,-2.698,-1,Zmumu
3254,165570,22640721,51.2849,0.0417,2.4038,1,25.0496,0.0529,-0.761,1,Zee
3255,173381,234197453,9.6575,-2.0754,-1.5828,-1,32.7557,0.3949,2.2113,1,Zmumu
3256,167807,1189249654,19.1495,0.7468,2.7262,1,59.935,-0.8335,-0.8302,-1,Zmumu
3257,167913,52028450,40.0092,0.0154,1.9768,-1,38.6962,-0.7049,-1.3587,1,Zee
3258,166033,479590809,39.5093,0.9772,1.5472,-1,25.5809,-0.7362,-1.7477,1,Zmumu
3259,173430,188196058,30.5056,1.5901,1.7859,-1,33.1028,-0.0288,-1.3302,1,Zmumu
3260,167830,322684789,25.7479,-0.1703,2.0868,-1,31.9403,-0.8983,-0.7704,1,Zee
3261,165548,648243209,33.0105,-2.4322,-2.4524,-1,29.1585,-0.4947,0.7197,1,Zmumu
3262,167830,301977724,43.8647,2.2185,-1.0144,1,42.3863,2.1615,2.2218,-1,Zee
3263,166895,424154087,23.0247,-1.7531,1.4507,1,41.5031,0.1885,-1.8737,-1,Zmumu
3264,173406,226985233,42.2958,-0.4295,0.922,1,46.7602,-0.9327,-2.2502,-1,Zee
3265,173198,88049999,39.1768,-1.1294,0.4186,-1,36.9261,-2.3568,-2.6327,1,Zee
3266,165617,105963293,38.4614,-1.3909,-2.5776,1,42.5556,-0.3096,0.4601,-1,Zmumu
3267,167102,302760526,26.496,-1.3219,-2.4479,-1,21.8688,1.3163,0.7229,1,Zmumu
3268,171117,16119141,61.4681,0.1907,1.523,1,34.1125,0.3706,-1.8094,-1,Zee
3269,173692,358053203,16.6939,-2.2477,-0.7402,1,8.0086,1.0256,2.4185,-1,Zmumu
3270,166895,170146726,24.6918,-0.9549,-0.8863,1,27.8156,1.3208,2.2991,-1,Zmumu
3271,166895,101070633,27.0814,1.8423,1.6441,-1,76.8507,1.7869,-0.9596,1,Zmumu
3272,165548,596151101,23.706,2.0522,-0.8303,-1,18.9561,-0.7757,2.3519,1,Zmumu
3273,167830,338263078,48.572,0.501,-0.5514,-1,45.7459,1.377,2.7671,-1,Zee
3274,171876,573545236,31.281,0.295,0.939,1,26.7842,0.9193,-2.1266,-1,Zee
3275,173430,180908220,31.6402,-1.896,-1.573,1,31.3672,-0.0571,1.5148,-1,Zmumu
3276,170759,391619385,32.026,-0.1389,-1.2246,1,29.3729,0.6619,1.6252,1,Zee
3277,167830,337523299,31.5253,0.144,0.4129,-1,38.7388,-0.3553,-2.7718,-1,Zee
3278,167807,1114130185,44.4482,-0.0176,0.3215,-1,50.9233,-0.2073,2.7285,1,Zmumu
3279,172802,259856554,38.0694,-0.5334,2.1673,1,30.8116,0.9862,-1.2214,-1,Zee
3280,165548,596392056,34.8745,-0.8652,-3.1165,1,31.1066,0.8672,-0.1138,-1,Zmumu
3281,173381,213524008,38.2183,0.1562,-1.4631,-1,49.8544,-0.1375,1.6761,1,Zmumu
3282,167830,71011056,25.3306,-0.8491,-0.7858,-1,28.9407,1.3726,2.4799,1,Zee
3283,163738,145284424,32.361,1.3828,2.8738,1,37.3583,-0.4491,-0.1217,1,Zee
3284,167830,330397406,37.4421,-0.5434,-1.037,1,54.4755,-0.3662,2.1838,-1,Zee
3285,173692,591443409,201.494,-1.1713,0.6269,-1,33.4931,-0.7754,1.704,1,Zmumu
3286,173381,259429793,10.4831,-1.9756,-0.7218,-1,23.3776,1.6495,3.0309,1,Zmumu
3287,163796,109276390,16.779,2.0073,-0.2334,-1,73.7308,1.5293,2.0313,1,Zmumu
3288,167807,1148372931,56.8702,0.2614,2.7513,-1,23.8175,-0.9444,-0.3488,1,Zmumu
3289,173406,207269156,31.947,0.7585,2.6962,-1,40.3761,2.3606,-0.4953,1,Zee
3290,166784,51545088,40.9995,1.6151,0.7915,1,42.4808,0.587,-2.2316,-1,Zmumu
3291,170759,413466064,48.9682,-0.0794,-2.3442,1,26.0193,0.7235,0.6431,1,Zee
3292,163796,119702539,46.1055,1.4436,-0.413,-1,39.5439,0.884,2.8027,1,Zmumu
3293,170759,405476756,45.6805,-0.235,-0.4311,1,48.7254,-0.479,3.0228,-1,Zee
3294,166049,886992841,46.9191,-1.1888,0.0567,1,39.3362,-2.3507,2.7842,1,Zee
3295,173381,339081635,45.1714,-1.0925,0.2492,-1,39.3294,-0.3325,-2.9734,1,Zmumu
3296,172163,568843265,60.3628,1.2432,2.983,-1,29.0618,2.3514,1.0765,-1,Zee
3297,166782,401092019,37.1845,-1.9926,0.2676,-1,35.4101,-1.3009,-2.6482,1,Zee
3298,167807,1166786819,53.6072,-1.6276,-0.3078,-1,25.8109,-0.5736,-2.3845,1,Zmumu
3299,166438,45189581,43.5573,1.3383,-0.4748,1,46.5709,0.8478,2.5866,-1,Zmumu
3300,167830,249482345,41.0427,-0.4105,-0.1192,1,40.2271,-1.5168,2.9577,-1,Zee
3301,167807,1052404318,18.2477,-1.2759,-0.3279,-1,18.0777,1.0153,3.1014,-1,Zmumu
3302,172802,290439102,49.837,1.1663,0.5201,-1,36.2437,0.2576,-3.1098,-1,Zee
3303,167913,255945019,25.74,-0.1068,-2.6105,-1,25.7352,1.8222,0.6337,-1,Zee
3304,166438,30493782,43.041,0.3288,-2.3892,-1,47.3478,0.5206,0.7461,1,Zmumu
3305,166438,85270409,39.5938,-1.5184,-1.8065,1,32.1479,0.0454,1.5117,-1,Zmumu
3306,165548,627681733,29.8252,1.3405,2.2114,-1,45.7102,-0.1425,-0.8685,1,Zmumu
3307,166438,681545061,44.7173,1.697,-2.9386,1,39.2195,1.7637,0.1571,-1,Zee
3308,166438,270092289,31.6355,1.2504,0.8462,-1,18.6399,-0.1597,-2.1077,1,Zmumu
3309,165570,196827310,44.4641,-1.6765,-2.7033,1,34.2385,-0.51,0.4349,-1,Zee
3310,173381,253139337,53.7197,-1.4911,2.3268,1,8.7602,0.9123,-1.3199,1,Zmumu
3311,165617,115582832,36.3929,-1.0518,-3.0574,1,31.6997,0.524,0.036,-1,Zmumu
3312,172163,300969701,44.4681,0.6528,-2.11,1,43.2087,1.1128,0.9691,-1,Zee
3313,172952,166369840,25.4202,0.068,2.5468,-1,37.3796,-1.9059,0.4313,1,Zee
3314,173692,580367672,45.9254,-1.1849,-1.7617,1,46.3361,-0.7946,1.5333,-1,Zmumu
3315,172952,563772131,34.2616,1.0934,1.7851,1,39.4222,-0.205,-1.2842,-1,Zmumu
3316,165617,151988470,10.7492,-1.5146,3.068,1,11.1058,2.0607,0.0009,-1,Zmumu
3317,172163,570309875,25.1101,-0.58,2.2806,-1,32.7966,-1.8495,-0.1837,1,Zee
3318,166033,442927826,13.5566,-1.9021,-0.1439,1,14.4019,1.1434,2.9296,-1,Zmumu
3319,165548,590007804,27.3548,-1.3421,-1.4429,1,70.8702,-0.1489,0.1983,-1,Zmumu
3320,165570,198760807,31.5906,-0.3204,1.7999,-1,32.6102,-2.6096,-0.4744,1,Zee
3321,173389,686424562,39.0464,0.7362,0.3452,-1,34.3407,1.5393,-2.7106,1,Zee
3322,173381,168288577,17.1276,0.7785,-0.9138,-1,32.0459,-0.8243,2.2747,1,Zmumu
3323,166922,82182462,31.8443,1.0685,1.5799,1,61.5194,1.0387,-1.3383,-1,Zee
3324,163589,6974383,26.0241,-1.4989,-2.4611,1,30.8455,0.5008,0.8578,-1,Zmumu
3325,163237,15500986,47.876,0.7194,0.032,1,53.756,1.6221,2.9899,1,Zee
3326,166895,422041921,32.3737,1.2866,0.2971,-1,24.9721,0.0703,2.6909,1,Zmumu
3327,167740,108126345,42.0313,0.579,-0.7991,1,49.8848,0.5005,2.5769,-1,Zee
3328,167102,373230725,29.7834,1.4144,2.4608,1,32.8149,-0.6296,-0.6938,-1,Zmumu
3329,166895,157179248,28.761,-1.0103,0.5792,-1,30.1447,0.4327,-2.3875,1,Zmumu
3330,165548,647512078,66.6006,-1.0147,-1.2243,1,37.7394,-0.1198,-2.4288,-1,Zmumu
3331,167282,138406957,28.7473,-1.6247,2.0783,-1,30.2606,0.4973,-1.0788,1,Zee
3332,166895,84878110,30.3383,-1.1433,-2.797,1,33.693,1.1384,0.2858,1,Zmumu
3333,173198,84324956,40.7872,-1.1808,1.9288,1,33.0914,-2.3884,-0.9316,-1,Zee
3334,166895,435396236,61.3707,-1.5533,-0.6532,-1,16.8825,0.089,1.183,1,Zmumu
3335,163301,8433971,33.8874,0.9193,1.8077,-1,49.8638,1.343,-0.8953,1,Zee
3336,166438,808822538,31.334,1.9328,3.1362,1,106.64,0.7158,2.1794,-1,Zee
3337,165548,590468208,49.7534,1.038,2.6014,1,45.74,1.0232,-0.059,-1,Zmumu
3338,173381,244699830,44.0947,1.2937,2.3953,-1,38.7257,0.5112,-0.7571,1,Zmumu
3339,166895,145201248,43.7439,-1.1816,1.8917,-1,46.5927,-0.7707,-1.301,1,Zmumu
3340,166923,2695308,44.2614,2.1083,1.2658,1,30.2515,0.7443,-1.9448,-1,Zee
3341,170759,394244396,53.0823,-1.8142,2.6985,1,25.894,-0.1771,-1.8447,1,Zee
3342,167807,1169081784,37.0932,-2.0326,0.5863,1,48.9937,-0.6519,-2.6626,-1,Zmumu
3343,172163,317125004,31.9861,-1.1104,1.634,1,67.7703,-1.1865,-1.353,1,Zee
3344,167102,301200445,43.5703,-1.3746,0.7559,1,41.5107,-0.6358,-2.5299,-1,Zmumu
3345,167102,359827350,22.8176,1.7745,-0.117,1,21.9513,-0.857,2.8922,-1,Zmumu
3346,167913,228215719,35.9005,-1.5002,2.2686,1,33.3696,0.034,-0.3873,-1,Zee
3347,167098,318568040,51.0481,2.506,1.4957,1,46.3263,2.4926,-1.757,-1,Zee
3348,166895,338161521,43.3919,0.3177,-1.4052,1,44.3452,0.6773,1.787,-1,Zmumu
3349,163817,613625340,25.2821,0.1946,1.6323,-1,29.439,2.1411,-2.3466,1,Zee
3350,172630,136575201,37.7656,1.6948,-0.4334,-1,31.3832,0.1127,-3.1056,1,Zee
3351,165617,141601230,49.855,1.624,-1.8773,-1,39.4521,0.8393,0.6685,1,Zmumu
3352,166033,452358318,37.6711,-2.3548,0.4844,-1,30.6418,-1.7462,-2.4194,1,Zmumu
3353,166438,805013597,26.7254,-1.2225,-2.3506,-1,32.2623,0.5259,0.5825,1,Zee
3354,173389,682921558,42.213,-0.0187,1.3559,1,39.1633,1.0688,-0.9003,-1,Zee
3355,172163,508848550,40.0451,1.0227,-0.8872,1,31.5856,2.4441,2.0543,-1,Zee
3356,173389,506709564,25.017,-1.4244,-2.8638,-1,50.3952,-0.6616,-0.5382,1,Zee
3357,167102,288973035,33.1267,-1.0434,-2.4754,-1,25.1068,0.6023,0.1478,1,Zmumu
3358,172952,353648731,44.1179,-1.9063,-0.6053,1,43.0366,-2.4768,2.6302,-1,Zee
3359,173381,265154035,24.084,-1.549,-2.1229,1,29.5617,0.5817,1.3907,-1,Zmumu
3360,163796,128662761,33.1794,1.5688,1.0425,1,25.4223,-0.4533,-2.0029,-1,Zmumu
3361,165548,662105782,41.4295,-2.3895,1.7958,1,47.1438,-2.3823,-1.3541,-1,Zmumu
3362,166782,296773739,31.5409,-0.0325,-1.637,-1,37.8819,-2.0915,2.6613,1,Zee
3363,167830,349647393,34.7101,0.3472,1.3801,-1,39.5053,-0.8102,-2.0269,1,Zee
3364,166438,58925550,47.1348,-0.724,-0.1468,1,47.6854,-0.7827,2.9111,-1,Zmumu
3365,173692,613652361,45.4907,1.6852,-0.5798,-1,45.4706,1.2592,2.594,1,Zmumu
3366,173692,532667177,23.6552,1.5937,0.1502,-1,22.0239,-0.2195,-2.4925,1,Zmumu
3367,173692,569205245,7.4981,-1.2934,1.4929,1,49.1158,1.6866,-0.5323,-1,Zmumu
3368,166782,382929452,31.4825,1.8589,-2.8484,1,56.3788,1.3457,0.4604,-1,Zee
3369,170759,414650918,57.3309,-0.5042,0.021,1,36.6406,-0.8167,2.5025,-1,Zee
3370,172014,208322130,26.3258,-2.0188,-1.4666,1,47.687,-1.0124,1.7309,-1,Zee
3371,173692,329895190,36.7118,1.3585,1.4961,1,46.0772,0.5348,-1.7151,-1,Zmumu
3372,163261,64292022,29.8342,-0.5477,-1.1656,-1,31.3225,-0.8337,1.9267,-1,Zee
3373,173198,85561877,46.9729,2.2694,1.2208,1,45.5369,2.2695,-1.7525,-1,Zee
3374,170759,392803359,42.8942,-0.4981,-2.7702,1,38.2742,-1.2785,0.187,-1,Zee
3375,173692,517296355,34.1705,-2.048,-0.1219,-1,32.9391,-0.4185,2.9532,1,Zmumu
3376,166895,461654450,39.3311,-1.5628,0.2211,1,38.9029,-0.1852,-3.0207,-1,Zmumu
3377,166782,297350084,28.5939,-0.1372,-2.9942,-1,26.6386,2.1108,0.5586,1,Zee
3378,173692,375761034,32.1114,-1.1054,0.9456,1,18.1641,1.4635,-2.5983,-1,Zmumu
3379,172163,503110811,46.6862,-0.8052,-1.419,1,40.0924,-1.6146,1.8042,-1,Zee
3380,173692,314700277,29.348,0.2112,-1.5459,-1,41.4389,-0.1766,1.4144,1,Zmumu
3381,163817,691641604,44.2759,-2.4677,0.9973,-1,50.7395,-2.5499,-2.1495,1,Zee
3382,167282,136990557,42.7598,-0.8645,-0.215,1,44.0367,-0.8119,3.001,-1,Zee
3383,166033,1121334069,26.5567,-1.2666,-0.7244,1,25.4553,1.0381,2.0414,-1,Zmumu
3384,165617,157931701,23.6268,-1.6908,1.7239,1,32.8875,0.7453,-3.1291,-1,Zmumu
3385,166784,14212434,40.054,-1.456,2.1351,1,35.5419,-1.6072,-0.6683,1,Zmumu
3386,166895,339179185,53.7527,-0.4472,-1.0299,1,27.7862,0.7566,1.6588,-1,Zmumu
3387,167807,1102481685,46.1656,1.6125,-1.7353,1,60.69,0.6186,1.0226,-1,Zmumu
3388,172163,495616245,26.1969,-0.3754,-0.0494,1,30.0716,1.861,-2.8866,-1,Zee
3389,166890,253679318,42.6529,-0.8916,-1.5444,1,37.7173,-1.6481,1.6591,-1,Zee
3390,167807,1052893325,34.9217,-1.0252,-0.6963,-1,36.0408,0.4715,2.5272,1,Zmumu
3391,166701,676450339,32.8794,-1.9766,-1.9863,-1,31.7983,-0.2304,1.1355,1,Zmumu
3392,160957,127892680,7.8422,-1.7685,-1.0229,-1,14.2945,1.76,-0.6731,-1,Zmumu
3393,172952,162856930,42.2506,1.3423,-2.3031,-1,44.6346,0.7833,0.8317,1,Zee
3394,163738,144409688,48.4533,1.3781,-2.7819,-1,49.2124,2.2717,0.4208,-1,Zee
3395,172163,574850920,41.1145,-0.1864,2.2761,-1,26.357,1.3601,-1.1733,1,Zee
3396,172802,320992545,43.3606,0.8261,-1.6723,1,36.4242,1.8561,1.2943,1,Zee
3397,172014,202599477,33.9985,-0.6821,-0.3723,1,28.6639,1.6318,2.4533,1,Zee
3398,166967,87071498,37.0243,1.7859,-2.1435,-1,35.3889,0.2633,0.9208,1,Zee
3399,166784,75408043,35.8522,-1.3859,-2.1518,-1,28.5428,-1.0906,0.9442,-1,Zmumu
3400,166782,211327301,31.075,-2.4417,2.6147,1,56.4549,-0.8951,-0.2002,1,Zee
3401,173692,528638233,18.1096,-1.3927,-1.3101,-1,32.0769,1.1296,1.3953,1,Zmumu
3402,173692,299594785,62.6999,1.2247,-2.3133,-1,32.6703,1.4663,0.5245,1,Zmumu
3403,166438,804724603,39.862,1.896,3.0625,-1,35.1689,1.168,0.4405,1,Zee
3404,173430,202430724,13.8444,-2.2873,-1.7905,-1,14.1894,0.5818,0.973,1,Zmumu
3405,172802,255674397,35.6574,-0.1721,1.3446,-1,33.9057,-1.6586,-1.8473,1,Zee
3406,167102,304538145,57.7441,-2.1534,-0.6417,1,19.0815,-0.4467,2.3443,-1,Zmumu
3407,160957,128083044,38.4561,1.3785,2.6832,-1,45.0396,0.4687,-0.5637,1,Zmumu
3408,166782,237379831,49.7675,-2.2276,-1.269,-1,49.1314,-1.8526,1.8605,-1,Zee
3409,173692,598638571,26.3173,1.794,0.7793,1,27.4619,-0.4371,-2.3182,-1,Zmumu
3410,167807,1128467195,45.4806,-2.0207,1.4931,-1,45.3654,-1.5492,-1.694,1,Zmumu
3411,165617,127014527,27.4184,2.0586,0.5768,1,41.0952,0.5211,-2.7386,-1,Zmumu
3412,172163,577595972,28.6245,0.3268,0.9202,1,28.3652,-1.9512,-2.2835,-1,Zee
3413,166923,177950014,33.7264,-1.1096,-2.1946,-1,44.8047,-2.422,0.1223,1,Zee
3414,171876,597154939,32.4973,0.9134,2.5555,-1,52.5741,1.3298,-0.6164,1,Zee
3415,167102,299078444,49.9099,-0.6761,2.0146,1,37.3336,-0.8274,-1.2875,-1,Zmumu
3416,173406,202063217,27.1746,-1.4222,1.8172,1,33.6232,1.009,-1.1667,1,Zee
3417,173692,1214174099,43.1998,0.7278,-1.9751,-1,46.8561,0.0816,1.2192,1,Zmumu
3418,166888,260329497,54.9994,-2.2006,-2.9615,-1,36.3269,-1.7179,-0.2406,1,Zee
3419,166784,25767557,28.7484,-1.341,-0.2586,1,43.1997,-0.2927,2.825,-1,Zmumu
3420,173692,516369660,45.3027,0.0596,-0.5531,-1,45.608,-0.0712,2.6217,1,Zmumu
3421,166033,499045212,45.5515,-0.4064,-0.4876,-1,46.7509,-0.474,2.7614,1,Zmumu
3422,173692,343082747,20.2026,-1.5063,1.704,1,12.5204,1.6816,-0.124,-1,Zmumu
3423,166701,686972639,43.9513,-1.1587,-2.5523,-1,44.0771,-0.3167,0.8473,1,Zmumu
3424,173381,161584513,37.2523,1.6165,0.2802,-1,41.0064,0.5133,-2.5677,1,Zmumu
3425,166782,425632814,35.2671,-0.4326,0.3747,1,40.2462,-1.589,3.1309,-1,Zee
3426,172014,111258958,39.6262,-0.9381,-2.9719,-1,38.5199,-1.8398,0.2241,1,Zee
3427,172163,574137655,38.2268,0.3098,-1.8756,1,27.1596,1.5109,1.3804,-1,Zee
3428,167807,1113179306,28.4974,-1.2397,-2.1066,-1,47.1625,-1.7018,1.267,1,Zmumu
3429,173692,300144139,37.5918,1.4253,0.3068,-1,33.4372,-0.1159,-2.8809,1,Zmumu
3430,166033,518777126,41.8913,-1.3618,-0.3239,-1,34.9488,-0.1129,2.5264,1,Zmumu
3431,167282,136542180,36.8816,-0.0458,0.0495,-1,37.3328,1.6788,2.8633,1,Zee
3432,170759,330824705,35.8407,-2.1133,-2.7442,-1,27.366,-0.5578,-0.4576,1,Zee
3433,166782,401241174,33.6295,0.009,3.0437,1,30.9095,0.625,0.3398,-1,Zee
3434,173692,351003781,58.1404,1.5758,1.2669,1,31.7253,0.9847,-1.6874,-1,Zmumu
3435,167102,343625260,46.9346,0.9918,2.3047,1,44.2159,1.1091,-1.0164,-1,Zmumu
3436,160957,63562280,37.1954,0.3274,-1.8371,-1,34.8182,-0.8189,1.268,1,Zmumu
3437,166438,63718176,37.5575,1.0882,0.0067,1,38.6233,-0.1143,-2.9322,-1,Zmumu
3438,167102,271916696,54.9563,-1.2336,1.148,1,34.5538,-1.1678,-2.0855,-1,Zmumu
3439,173406,208317978,32.0889,-2.0166,2.5663,-1,33.8434,-0.2888,-0.5706,1,Zee
3440,167807,1100558247,32.9069,-0.902,-0.3057,-1,61.7199,-1.108,3.0835,1,Zmumu
3441,173198,1054768960,28.9731,-0.3659,0.3002,-1,31.8308,-2.3504,-2.8987,-1,Zee
3442,167807,1111517127,20.0864,1.6254,-0.2553,1,14.0419,-0.8225,2.6171,1,Zmumu
3443,172952,358827816,29.1241,0.7617,-1.7716,1,34.4059,1.2556,2.1791,1,Zee
3444,172014,200760247,41.1626,-0.1328,-2.439,1,39.657,-0.9867,0.7987,-1,Zee
3445,173692,340051217,27.002,-1.3845,1.1626,1,77.2835,-0.1566,-0.1963,-1,Zmumu
3446,173692,1231079879,36.3412,1.2259,2.9521,1,58.1341,1.2065,-0.0782,-1,Zmumu
3447,166784,16704512,40.8409,-0.4197,-0.7365,1,48.9202,-0.171,2.5858,-1,Zmumu
3448,166701,670658888,39.617,1.6831,-1.874,1,30.9437,0.2513,1.1569,-1,Zmumu
3449,166895,337682276,34.4944,1.5415,1.1174,1,47.2977,0.5323,-2.2073,-1,Zmumu
3450,165548,602969778,46.0242,-1.4865,1.5468,1,47.2132,-1.3734,-1.0493,-1,Zmumu
3451,166784,9642598,37.6937,-1.6702,-1.975,1,41.6902,-0.5235,1.3807,-1,Zmumu
3452,173692,397216010,42.6384,1.3368,-0.2714,-1,49.9838,1.1744,2.6559,1,Zmumu
3453,167102,301435056,39.3856,-1.847,2.8827,-1,39.4082,-0.9467,-0.2245,1,Zmumu
3454,173381,237541128,27.9008,-1.4264,-1.4512,-1,27.5384,0.7813,2.0478,1,Zmumu
3455,172802,254064445,37.56,1.8959,-2.3954,1,49.9874,2.3861,0.85,-1,Zee
3456,173406,198562595,30.8993,-1.2842,0.4469,-1,62.436,-0.5439,-3.0738,1,Zee
3457,163796,109077116,9.9017,-1.7133,-1.7198,-1,19.4372,1.8486,0.0727,1,Zmumu
3458,165548,665639024,43.2611,-1.7622,-1.1344,-1,47.6254,-1.3577,1.9725,1,Zmumu
